,Fold,Alpha,k,Accuracy,Time,Kappa,Recall,F1 Score
21,5.0,10.0,50.0,0.9095000000000001,2807.4589999992895,0.8994064477192572,0.9095000000000001,0.9092955147388027
22,5.0,15.0,1.0,0.9490714285714287,4163.009000000238,0.9433920585951938,0.9490714285714287,0.9490565462405869
23,5.0,15.0,5.0,0.9554761904761904,3891.0589999992226,0.9505101833446821,0.9554761904761904,0.9554278912545113
24,5.0,15.0,10.0,0.9537142857142857,3829.9886000004335,0.948551950176526,0.9537142857142857,0.9536401708469693
25,5.0,15.0,15.0,0.9504285714285714,3835.435399999915,0.9448998833786286,0.9504285714285714,0.950385034817028
26,5.0,15.0,20.0,0.9484999999999999,3883.7068000004365,0.9427560177034225,0.9484999999999999,0.9484539419216119
27,5.0,15.0,25.0,0.9463095238095238,3917.6299999995535,0.9403213288110063,0.9463095238095238,0.9462597065572309
28,5.0,15.0,30.0,0.9449761904761905,3959.1939999991155,0.9388393744868345,0.9449761904761905,0.9449186714908404
29,5.0,15.0,35.0,0.943,3985.0436000000627,0.9366424443848274,0.943,0.9429492372506223
30,5.0,15.0,40.0,0.9415476190476191,4055.8226000001014,0.9350276921689211,0.9415476190476191,0.9414896526935574
31,5.0,15.0,45.0,0.9406904761904762,4039.8161999997683,0.934074580681078,0.9406904761904762,0.9406352121554514
32,5.0,15.0,50.0,0.9393571428571429,4113.400399999955,0.9325921488482749,0.9393571428571429,0.9392956148573036
33,5.0,20.0,1.0,0.9635476190476192,4743.038799998976,0.9594818354196765,0.9635476190476192,0.9635279666935903
34,5.0,20.0,5.0,0.9667142857142856,4439.362799999435,0.9630013275197247,0.9667142857142856,0.9666765900409464
35,5.0,20.0,10.0,0.9642857142857144,4430.832600000213,0.960301707933189,0.9642857142857144,0.9642422441123223
36,5.0,20.0,15.0,0.961309523809524,4429.162599999472,0.9569932809239383,0.961309523809524,0.9612745780294378
37,5.0,20.0,20.0,0.9593809523809524,4505.212599999504,0.9548492318463353,0.9593809523809524,0.9593316965453186
38,5.0,20.0,25.0,0.9578095238095237,4547.705600000336,0.9531024415872125,0.9578095238095237,0.957761042920499
39,5.0,20.0,30.0,0.9555238095238096,4504.329800000778,0.9505612361498151,0.9555238095238096,0.9554672522949559
40,5.0,20.0,35.0,0.9540476190476191,4574.632200000269,0.9489199244594013,0.9540476190476191,0.9539864276868585
41,5.0,20.0,40.0,0.9526428571428571,4661.819799999648,0.9473580717114375,0.9526428571428571,0.9525812460531806
42,5.0,20.0,45.0,0.9513333333333334,4660.630599999422,0.9459022934295085,0.9513333333333334,0.9512725246263403
43,5.0,20.0,50.0,0.9505476190476191,4727.589599999919,0.9450286855726905,0.9505476190476191,0.950488121996999
44,5.0,25.0,1.0,0.9683095238095237,5967.847999999867,0.9647746901870418,0.9683095238095237,0.9682867901168534
45,5.0,25.0,5.0,0.9704761904761906,5619.63259999975,0.9671826958745312,0.9704761904761906,0.9704341395779531
46,5.0,25.0,10.0,0.9683571428571429,5614.057199999661,0.9648268348552366,0.9683571428571429,0.9683093529368373
47,5.0,25.0,15.0,0.9655238095238096,5655.6414000002405,0.9616770965067151,0.9655238095238096,0.9654842720548344
48,5.0,25.0,20.0,0.9632857142857143,5669.553399999859,0.9591887700963406,0.9632857142857143,0.9632389340285791
49,5.0,25.0,25.0,0.9611666666666668,5733.172599999671,0.9568329390448198,0.9611666666666668,0.9611144485897363
50,5.0,25.0,30.0,0.9596190476190476,5755.813599999601,0.9551127128080005,0.9596190476190476,0.9595611644373154
51,5.0,25.0,35.0,0.9573095238095238,5756.324399999357,0.9525448582835663,0.9573095238095238,0.9572504533923961
52,5.0,25.0,40.0,0.9563333333333333,5842.818800000168,0.9514596664391174,0.9563333333333333,0.9562759202243003
53,5.0,25.0,45.0,0.9543095238095238,5863.426199999594,0.9492098365908245,0.9543095238095238,0.9542423970194835
54,5.0,25.0,50.0,0.9531904761904763,5978.5020000006625,0.9479654420983932,0.9531904761904763,0.9531200468157893
55,5.0,30.0,1.0,0.9707619047619047,6629.176399999051,0.967500436950186,0.9707619047619047,0.9707442752445008
56,5.0,30.0,5.0,0.9720714285714285,6213.289200000509,0.9689558322725359,0.9720714285714285,0.9720344502653264
57,5.0,30.0,10.0,0.969452380952381,6235.252999999648,0.9660440411524368,0.969452380952381,0.9694056777878503
58,5.0,30.0,15.0,0.9667380952380953,6275.801799999681,0.9630267237033594,0.9667380952380953,0.9666955854368873
59,5.0,30.0,20.0,0.9648333333333333,6331.011199999921,0.9609090734248138,0.9648333333333333,0.9647856803166132
60,5.0,30.0,25.0,0.9625714285714286,6360.115399999631,0.9583943258128936,0.9625714285714286,0.9625194018762713
61,5.0,30.0,30.0,0.9605,6418.631599999935,0.9560914410890504,0.9605,0.960448296516166
62,5.0,30.0,35.0,0.9588333333333333,6457.992800001011,0.954238691909475,0.9588333333333333,0.9587787802927352
63,5.0,30.0,40.0,0.9580714285714287,6614.3891999992775,0.9533914321797414,0.9580714285714287,0.9580214755220368
64,5.0,30.0,45.0,0.9562142857142856,6754.0130000004865,0.9513266154186327,0.9562142857142856,0.9561591651011951
65,5.0,30.0,50.0,0.9552857142857143,6606.076400000165,0.9502940563300311,0.9552857142857143,0.9552319234151356
66,5.0,35.0,1.0,0.9716666666666667,7853.882800000065,0.9685060545032801,0.9716666666666667,0.9716444807740572
67,5.0,35.0,5.0,0.9727142857142856,7551.260199999888,0.9696700126083456,0.9727142857142856,0.9726774840640251
68,5.0,35.0,10.0,0.970452380952381,7648.96340000123,0.9671553527307013,0.970452380952381,0.9704065356238669
69,5.0,35.0,15.0,0.9672619047619048,7623.270000001503,0.9636085489356049,0.9672619047619048,0.9672211803284657
70,5.0,35.0,20.0,0.9654761904761905,7646.466599999621,0.9616230764256265,0.9654761904761905,0.9654313464035023
71,5.0,35.0,25.0,0.9629285714285715,7699.023800000941,0.9587911440863968,0.9629285714285715,0.9628801940039825
72,5.0,35.0,30.0,0.9613571428571429,7770.87659999961,0.957044079697364,0.9613571428571429,0.9613082662536294
73,5.0,35.0,35.0,0.9596428571428571,7779.612800000541,0.9551379582388435,0.9596428571428571,0.9595908420493092
74,5.0,35.0,40.0,0.9581666666666667,7766.928399999961,0.9534966647068541,0.9581666666666667,0.9581102131246819
75,5.0,35.0,45.0,0.9567380952380953,7808.958199999688,0.9519085239700067,0.9567380952380953,0.9566745706248255
76,5.0,35.0,50.0,0.9554047619047619,7933.032199999798,0.9504261037622401,0.9554047619047619,0.9553426374405264
77,5.0,40.0,1.0,0.9717142857142858,8499.203200000557,0.9685589685453667,0.9717142857142858,0.9716889480029838
78,5.0,40.0,5.0,0.9731666666666667,8118.625199999951,0.9701729450824542,0.9731666666666667,0.9731301963173058
79,5.0,40.0,10.0,0.9698809523809524,8246.192799998971,0.966519995337749,0.9698809523809524,0.9698362604914059
80,5.0,40.0,15.0,0.9674523809523808,8213.727799999106,0.963819900794929,0.9674523809523808,0.9674102720019718
81,5.0,40.0,20.0,0.965047619047619,8238.615599999684,0.9611463662846518,0.965047619047619,0.9649983298103579
82,5.0,40.0,25.0,0.9631190476190475,8255.672000000413,0.9590024443673816,0.9631190476190475,0.9630703397495829
83,5.0,40.0,30.0,0.9609523809523811,8342.607999998654,0.9565934540043358,0.9609523809523811,0.9608924616826341
84,5.0,40.0,35.0,0.9593095238095237,8387.879000000612,0.9547670557526929,0.9593095238095237,0.9592508570196554
85,5.0,40.0,40.0,0.957547619047619,8368.30420000042,0.9528081222877974,0.957547619047619,0.9574865272337665
86,5.0,40.0,45.0,0.9564523809523809,8421.694399999978,0.9515904697511983,0.9564523809523809,0.9563847245337899
87,5.0,40.0,50.0,0.9550238095238095,8452.657399999953,0.9500019887324799,0.9550238095238095,0.9549537267122112
88,5.0,45.0,1.0,0.9715952380952382,9528.708999999799,0.9684265915549833,0.9715952380952382,0.9715764559013398
89,5.0,45.0,5.0,0.9728333333333333,9190.421799999604,0.9698019071987091,0.9728333333333333,0.9727935225904275
90,5.0,45.0,10.0,0.9700952380952381,9363.350999999966,0.9667579943052388,0.9700952380952381,0.9700489306405083
91,5.0,45.0,15.0,0.9672380952380953,9403.054600000542,0.9635815430756747,0.9672380952380953,0.9672020933867396
92,5.0,45.0,20.0,0.9649047619047619,9295.351200001096,0.9609874657222663,0.9649047619047619,0.9648568611683743
93,5.0,45.0,25.0,0.9629999999999999,9486.02579999897,0.9588698270625088,0.9629999999999999,0.9629536812339634
94,5.0,45.0,30.0,0.960309523809524,9462.394999999742,0.9558785104638579,0.960309523809524,0.960252149446273
95,5.0,45.0,35.0,0.9585952380952382,9459.783000000607,0.9539726951768049,0.9585952380952382,0.9585356841338234
96,5.0,45.0,40.0,0.9572857142857144,9463.609200000064,0.9525165672110083,0.9572857142857144,0.9572290024511588
97,5.0,45.0,45.0,0.9555714285714286,9493.764799999917,0.9506104508663089,0.9555714285714286,0.9555120316508937
98,5.0,45.0,50.0,0.9541190476190475,9507.710200000656,0.9489955780796876,0.9541190476190475,0.9540626040676343
99,5.0,50.0,1.0,0.9716666666666667,10333.243399999992,0.9685057993894045,0.9716666666666667,0.9716461323889538
100,5.0,50.0,5.0,0.9728333333333333,9934.832600000664,0.969801957015898,0.9728333333333333,0.9727984228649864
101,5.0,50.0,10.0,0.9699047619047618,9945.992999999726,0.966546060747721,0.9699047619047618,0.9698592478348755
102,5.0,50.0,15.0,0.9671428571428573,9964.31779999948,0.9634757958889004,0.9671428571428573,0.9671017209723664
103,5.0,50.0,20.0,0.9648809523809524,10053.114600000117,0.9609609116889957,0.9648809523809524,0.9648281298655915
104,5.0,50.0,25.0,0.9627857142857144,10080.978799999139,0.958631344654842,0.9627857142857144,0.9627386893204066
105,5.0,50.0,30.0,0.9600476190476191,10121.543800001018,0.9555868973575355,0.9600476190476191,0.9599977796450101
106,5.0,50.0,35.0,0.9587857142857145,10126.536200000191,0.9541839341556756,0.9587857142857145,0.9587361778020593
107,5.0,50.0,40.0,0.9570238095238095,10172.69800000031,0.9522250393986864,0.9570238095238095,0.9569722012925647
108,5.0,50.0,45.0,0.9553333333333335,10205.588600000192,0.9503455424799512,0.9553333333333335,0.9552813837079552
109,5.0,50.0,50.0,0.9535714285714286,10258.48919999953,0.9483862850683697,0.9535714285714286,0.9535131326105291
110,5.0,55.0,1.0,0.9712857142857143,11699.001399999906,0.9680821662918421,0.9712857142857143,0.9712621467570308
111,5.0,55.0,5.0,0.9724999999999999,11371.550800000477,0.9694313849419054,0.9724999999999999,0.9724618164885459
112,5.0,55.0,10.0,0.9692619047619047,11274.760600000081,0.965831339224923,0.9692619047619047,0.9692121041877131
113,5.0,55.0,15.0,0.9670238095238096,11079.701999999452,0.9633432554059114,0.9670238095238096,0.9669848388508477
114,5.0,55.0,20.0,0.9642380952380952,11225.223400000687,0.9602461971952667,0.9642380952380952,0.9641884981670877
115,5.0,55.0,25.0,0.9620238095238097,11339.349800000491,0.9577841133696483,0.9620238095238097,0.9619771892074402
116,5.0,55.0,30.0,0.9593809523809524,11339.746200000081,0.9548458867322365,0.9593809523809524,0.9593265405898856
117,5.0,55.0,35.0,0.9576666666666667,11328.13339999957,0.952939716547486,0.9576666666666667,0.9576140138142296
118,5.0,55.0,40.0,0.955857142857143,11306.10639999868,0.9509279250622413,0.955857142857143,0.9557966912111031
119,5.0,55.0,45.0,0.9546190476190477,11397.631199997704,0.9495511531912444,0.9546190476190477,0.9545621552713227
120,5.0,55.0,50.0,0.9530476190476189,11399.555400000463,0.947803563969164,0.9530476190476189,0.9529953052661118
121,5.0,60.0,1.0,0.9713095238095238,11870.275400000537,0.9681088241186195,0.9713095238095238,0.9712884759933565
122,5.0,60.0,5.0,0.9716428571428573,11547.560200000225,0.9684782783446956,0.9716428571428573,0.9716031232405216
123,5.0,60.0,10.0,0.9688571428571429,11532.965000000331,0.9653812685694371,0.9688571428571429,0.9688062645737741
124,5.0,60.0,15.0,0.9663571428571428,11551.413599999069,0.9626017993006452,0.9663571428571428,0.9663126769963724
125,5.0,60.0,20.0,0.9640238095238095,11619.733400000405,0.9600076937913273,0.9640238095238095,0.9639710616796453
126,5.0,60.0,25.0,0.9616428571428571,11656.83299999946,0.9573605320611932,0.9616428571428571,0.9615917751015128
127,5.0,60.0,30.0,0.9595714285714285,11664.982800000871,0.9550572181809562,0.9595714285714285,0.9595216438996885
128,5.0,60.0,35.0,0.9573095238095238,11880.232199999591,0.9525423324402282,0.9573095238095238,0.9572558359963093
129,5.0,60.0,40.0,0.9554047619047619,11952.292399998623,0.9504246344990372,0.9554047619047619,0.9553432554352093
130,5.0,60.0,45.0,0.9543809523809523,11974.358799999754,0.9492860731935014,0.9543809523809523,0.9543220100921672
131,5.0,60.0,50.0,0.9526666666666668,11971.69059999942,0.9473797603675441,0.9526666666666668,0.9526154851786656
132,5.0,65.0,1.0,0.9706428571428571,13498.70159999955,0.9673677457007261,0.9706428571428571,0.9706163259972739
133,5.0,65.0,5.0,0.9713095238095238,13043.789800001468,0.9681076034450005,0.9713095238095238,0.9712643005930228
134,5.0,65.0,10.0,0.9688095238095238,13129.852400000527,0.9653281528090567,0.9688095238095238,0.9687606357295799
135,5.0,65.0,15.0,0.9658809523809525,13442.544600000838,0.962072146927788,0.9658809523809525,0.9658324930538893
136,5.0,65.0,20.0,0.9639047619047618,14111.975999999777,0.9598751307966534,0.9639047619047618,0.9638524654439358
137,5.0,65.0,25.0,0.9614285714285714,13790.768800000296,0.9571220478624094,0.9614285714285714,0.9613828744457631
138,5.0,65.0,30.0,0.9587142857142859,13998.28439999983,0.954103943295783,0.9587142857142859,0.958664156738472
139,5.0,65.0,35.0,0.9562857142857142,14113.80820000013,0.9514036389410478,0.9562857142857142,0.9562389228819688
140,5.0,65.0,40.0,0.9553333333333333,14401.37000000068,0.9503448225192311,0.9553333333333333,0.9552750607734609
141,5.0,65.0,45.0,0.9533333333333334,14160.450400000263,0.9481208428365351,0.9533333333333334,0.9532842388714788
142,5.0,65.0,50.0,0.9519523809523809,13837.116999999489,0.9465850189791466,0.9519523809523809,0.9519030316655945
143,5.0,70.0,1.0,0.9705476190476192,14207.870200000616,0.9672618995977045,0.9705476190476192,0.9705178853937948
144,5.0,70.0,5.0,0.9707857142857144,13656.217399999514,0.9675253121511502,0.9707857142857144,0.9707364459428138
145,5.0,70.0,10.0,0.9683571428571428,13595.016399999076,0.9648251967615724,0.9683571428571428,0.9683022876162175
146,5.0,70.0,15.0,0.9651428571428571,13822.056800000064,0.9612516882360044,0.9651428571428571,0.965091137857837
147,5.0,70.0,20.0,0.9631666666666666,14019.13659999882,0.9590543546622093,0.9631666666666666,0.9631106747002411
148,5.0,70.0,25.0,0.9609761904761903,13904.001599999538,0.9566188476447112,0.9609761904761903,0.9609259840384539
149,5.0,70.0,30.0,0.9581666666666667,14156.174600000304,0.9534949399514858,0.9581666666666667,0.9581104638603856
150,5.0,70.0,35.0,0.9556666666666667,14119.936600000801,0.9507154024450593,0.9556666666666667,0.9556151443074773
151,5.0,70.0,40.0,0.9543333333333333,14288.709000000017,0.9492327325933111,0.9543333333333333,0.9542806237050818
152,5.0,70.0,45.0,0.9527142857142857,14399.0937999999,0.9474323893193967,0.9527142857142857,0.9526671370987586
153,5.0,70.0,50.0,0.9512380952380951,14555.497000000105,0.9457906384667953,0.9512380952380951,0.9511845008211963
154,5.0,75.0,1.0,0.9705,15419.92380000047,0.9672088305589881,0.9705,0.9704709035613923
155,5.0,75.0,5.0,0.9709761904761904,15145.546000000104,0.967736887831335,0.9709761904761904,0.9709293045485431
156,5.0,75.0,10.0,0.9682142857142857,15093.391000000702,0.9646663032630652,0.9682142857142857,0.9681643875813762
157,5.0,75.0,15.0,0.9653571428571428,15234.895400000096,0.9614895715815728,0.9653571428571428,0.9653079214837093
158,5.0,75.0,20.0,0.9627380952380952,15266.986599998927,0.9585774991974425,0.9627380952380952,0.9626838186727289
159,5.0,75.0,25.0,0.9605,15458.604800000467,0.956089292312862,0.9605,0.9604425452946959
160,5.0,75.0,30.0,0.958047619047619,15794.191000000865,0.9533623342266097,0.958047619047619,0.9579975389491013
161,5.0,75.0,35.0,0.9553571428571429,15430.961200000093,0.950370860639841,0.9553571428571429,0.9552907122537808
162,5.0,75.0,40.0,0.9538095238095238,16110.582399999112,0.9486501497001407,0.9538095238095238,0.9537463627928604
163,5.0,75.0,45.0,0.9521904761904763,15959.458200001245,0.9468497444280176,0.9521904761904763,0.9521403960409073
164,5.0,75.0,50.0,0.950452380952381,15864.337200000227,0.9449167316033679,0.950452380952381,0.950397941064687
165,5.0,80.0,1.0,0.9700476190476192,15957.137799999691,0.9667058876625454,0.9700476190476192,0.9700199760824665
166,5.0,80.0,5.0,0.9705238095238096,16166.786999998658,0.9672339186686377,0.9705238095238096,0.9704762744880023
167,5.0,80.0,10.0,0.9678809523809523,16055.870599999253,0.9642956431606893,0.9678809523809523,0.9678298696523366
168,5.0,80.0,15.0,0.9647857142857144,15748.906000000352,0.9608541393485224,0.9647857142857144,0.9647335158537551
169,5.0,80.0,20.0,0.9622619047619049,15867.864399999962,0.9580480164374607,0.9622619047619049,0.9622083738117079
170,5.0,80.0,25.0,0.9604761904761905,15772.292000001107,0.9560626669487648,0.9604761904761905,0.9604235157828047
171,5.0,80.0,30.0,0.9576666666666668,16079.469999999128,0.9529386689408834,0.9576666666666668,0.9576168190034371
172,5.0,80.0,35.0,0.9554523809523809,15960.610200000883,0.9504767660619151,0.9554523809523809,0.9553881576786818
173,5.0,80.0,40.0,0.9534523809523809,15923.891000000003,0.9482529034902806,0.9534523809523809,0.9533897898624195
174,5.0,80.0,45.0,0.9517857142857142,15958.577799998966,0.9463994508523556,0.9517857142857142,0.9517316098687431
175,5.0,80.0,50.0,0.9502857142857142,15997.219799999948,0.9447311624694208,0.9502857142857142,0.9502286234690734
176,5.0,85.0,1.0,0.9699761904761903,17583.616399998573,0.9666264654606012,0.9699761904761903,0.9699460501075123
177,5.0,85.0,5.0,0.9700714285714286,17484.58980000105,0.9667309788681617,0.9700714285714286,0.9700212508856605
178,5.0,85.0,10.0,0.9676190476190476,17295.43339999982,0.9640041755028864,0.9676190476190476,0.9675685405970432
179,5.0,85.0,15.0,0.9642619047619048,17165.900200000033,0.9602717019406375,0.9642619047619048,0.9642071382440299
180,5.0,85.0,20.0,0.9620714285714286,16969.114799999443,0.9578361312116772,0.9620714285714286,0.9620152428240958
181,5.0,85.0,25.0,0.9597857142857145,17105.942800000776,0.9552948172470203,0.9597857142857145,0.9597263670047471
182,5.0,85.0,30.0,0.9572857142857144,17154.5694000004,0.9525150566527179,0.9572857142857144,0.9572271041023793
183,5.0,85.0,35.0,0.954595238095238,17222.039399999994,0.9495233287802218,0.954595238095238,0.9545334532297909
184,5.0,85.0,40.0,0.953095238095238,17554.768199998944,0.9478553726410237,0.953095238095238,0.9530290580768266
185,5.0,85.0,45.0,0.9509761904761905,17270.656599999347,0.9454990429195732,0.9509761904761905,0.9509123866594604
186,5.0,85.0,50.0,0.9493571428571428,17199.14859999917,0.9436985273387425,0.9493571428571428,0.9492970681297134
187,5.0,90.0,1.0,0.9699761904761905,18332.325799998944,0.9666263162840402,0.9699761904761905,0.9699466183906645
188,5.0,90.0,5.0,0.9700238095238095,18027.93139999958,0.9666780575253864,0.9700238095238095,0.9699725959100878
189,5.0,90.0,10.0,0.967404761904762,18007.41799999996,0.9637659408466834,0.967404761904762,0.9673526027904901
190,5.0,90.0,15.0,0.9642857142857142,18053.192599999966,0.9602981483450403,0.9642857142857142,0.964230826035509
191,5.0,90.0,20.0,0.9619523809523809,18029.380399999354,0.9577035800957937,0.9619523809523809,0.9619007519075031
192,5.0,90.0,25.0,0.9593333333333334,18094.303599999694,0.9547917023260842,0.9593333333333334,0.9592792919562368
193,5.0,90.0,30.0,0.9567380952380953,17996.366800000033,0.9519059028744863,0.9567380952380953,0.9566810018055518
194,5.0,90.0,35.0,0.9545,17965.93800000046,0.9494174370294658,0.9545,0.954435665647303
195,5.0,90.0,40.0,0.9526666666666666,17847.3869999998,0.9473787656777816,0.9526666666666666,0.9525987034504446
196,5.0,90.0,45.0,0.9504761904761905,17851.674199999252,0.9449428798803193,0.9504761904761905,0.9504061880608285
197,5.0,90.0,50.0,0.9488809523809524,17877.547400000913,0.9431685182840802,0.9488809523809524,0.9488205795320545
198,5.0,95.0,1.0,0.9699047619047618,19476.870600000984,0.9665468727504702,0.9699047619047618,0.9698780535305758
199,5.0,95.0,5.0,0.9695,19384.71519999912,0.9660955974369582,0.9695,0.9694455233847744
200,5.0,95.0,10.0,0.9673095238095237,19411.216000001514,0.9636600766487412,0.9673095238095237,0.9672514683940087
201,5.0,95.0,15.0,0.9640238095238095,19666.68340000033,0.9600070068239586,0.9640238095238095,0.963965852657515
202,5.0,95.0,20.0,0.9616666666666667,19902.293799999825,0.9573858353561036,0.9616666666666667,0.9616072025087465
203,5.0,95.0,25.0,0.9591428571428573,19626.261400000294,0.954579855104052,0.9591428571428573,0.9590845623657123
204,5.0,95.0,30.0,0.9561904761904761,19378.453799999625,0.9512969021306541,0.9561904761904761,0.9561230907977057
205,5.0,95.0,35.0,0.9540714285714286,19332.96300000038,0.9489407594190119,0.9540714285714286,0.9540128487838002
206,5.0,95.0,40.0,0.9519285714285715,19340.094199999294,0.9465578383803344,0.9519285714285715,0.9518693401933648
207,5.0,95.0,45.0,0.9501904761904761,19381.61020000007,0.9446248470624056,0.9501904761904761,0.950132559132536
208,5.0,95.0,50.0,0.9487619047619047,19584.800600000017,0.9430360335214208,0.9487619047619047,0.9487119003425676
209,5.0,100.0,1.0,0.9693571428571429,20030.41340000018,0.965938138001364,0.9693571428571429,0.9693297111977817
210,5.0,100.0,5.0,0.9694761904761904,19696.6499999995,0.9660691059649217,0.9694761904761904,0.969421837457125
211,5.0,100.0,10.0,0.9669285714285714,19855.26020000034,0.9632364441043826,0.9669285714285714,0.9668673205733433
212,5.0,100.0,15.0,0.9636904761904761,19851.04439999959,0.9596362188583694,0.9636904761904761,0.9636288433185423
213,5.0,100.0,20.0,0.9610238095238095,20119.02579999951,0.9566711534987778,0.9610238095238095,0.9609593890188413
214,5.0,100.0,25.0,0.958952380952381,19788.56820000001,0.9543678621106922,0.958952380952381,0.9588948609412874
215,5.0,100.0,30.0,0.9562142857142858,20012.242000000333,0.9513232538250417,0.9562142857142858,0.9561464006509993
216,5.0,100.0,35.0,0.9538571428571428,20012.947800000256,0.9487024019992741,0.9538571428571428,0.953794125273481
217,5.0,100.0,40.0,0.9516904761904762,20045.733800000016,0.9462931144730817,0.9516904761904762,0.9516187819620164
218,5.0,100.0,45.0,0.9499285714285716,19684.277799999472,0.9443335998562571,0.9499285714285716,0.9498575971067551
219,5.0,100.0,50.0,0.9479761904761904,19863.789400001042,0.9421623665774186,0.9479761904761904,0.947912144456609
